id	document	label
6529459	초반에 사고날뻔했을때 라디오뉴스에서 기숙학원에서 불이나 학원에 있던 원생 전원이 불에타 숨지는.... 이란 뉴스가 나오는데 어느날갑자기 세번째 이야기 D-day를 본 사람으로써 지릴뻔했다. 영상기법이나 사운드가 정말 좋았다.	1
10115036	전쟁의 참혹함을 전투씬 없이도 느낄 수 있는.. 사랑하는 이들을 두고 죽는 젊은이와 그런 그들은 떠나보내며 살아서 기억하는 이들.. 애틋하고 아름다웠던 젊은이들의 사랑과 우정..	1
9753341	어릴 때 케이블에서 봤는데 정말 감동적이었어요	1
8900299	화려한 캐스팅 대비 남는 것 없는 그냥 액션 영화.	0
5918415	액션씬하고 요보비치만 봐야하는 영화. 그래픽도 형편없었다	0
10136786	감독이 똥싸놓고 치우진않음...	0
5385658	질질짤때 정말 못들어주겠더라구 도저히 참을수가 없어 그냥 갈비나 뜯으로가지...	0
8510936	제목 그대로 기억속에 퍼즐..과거형으로 표기되어있다..노인병에 대하여 사실적이고 현실적으로 잘 보여준 영화다 ..기억을 추리하는 과정도 스릴있고 전반적으로 흐름도 좋았다..	1
9282076	평점이 이해 안된다.. 물론 형편없는 영화라는건 아닌데;; 죽은 자와의 소통이란 소재로 눈물도 좀 나오게 하는건 맞다. 근데, 이것 저것 짜 맞춘 느린 호흡의 영화로 끝에가서는 뭘 말하고자 했던건지 벙~ 찐다. 평점 무조건 10점 좀 때리지마시길...	0
7718994	여름공식드라마	1
9242042	더도말고 덜도말고 B급영화	0
10206860	우리 모두의 이야기. 연대와 공감이 필요한 세상.	1
7806160	아 영화 정말 더럽다 이딴 영화 보는 시간도 아깝네 밑에 평점 막주지 맙시다 거쫌...	0
9956170	스토리전개상 문제있는부분 맥어보이가 연기로 다채웠다 연기진짜 천의얼굴이다 타락한맥어보이 결말 대박이다 관객을 희롱하는ㅋㅋㅋ	1
5843302	기광아 ~ 너 너무 웃기는거 아니닠ㅋㅋㅋ 나도꽃 정말 재미있어요~~화이팅^^	1
8723571	짱입니다 말이필요없어요	1
9258220	재밌고 감동적인 영화!!	1
8584903	흑암에서 빛으로. 좋은 영화네.	1
10066304	잊지 못할 영화였어요.	1
2484165	'사무라이 픽션'이라는 제목을 왜 붙였는지 이해가 안감	0
2831364	용형호제2 와 함께 성룡 최고의 걸작~! 그가 늙어간다는 것이 아쉽기만 하다..ㅜ	1
1521106	원작 배경 의상 배우를 넘어서는 어설픈 연출력...	0
1762133	돈아깝다	0
9677925	말도 안되고, 억지인건 알지만그랬기때문에 보기 즐거웠고 좋았다.	1
7135748	진보외치는 놈들이 꼭 봐야할 영화	1
8279496	시나리오 조올라 조타. 송강호 서울 말씨는 정말 못듣겠다. 한국에 진짜 이 캐릭터 소화할 사람이 없을까? 웃긴영화다	0
7399918	fuck them up~~ 생각없이 낄낄대며 보기 딱 좋은 영화, 게다가 제시카 알바, 스티븐 시걸도 나옴 ㅋㅋㅋㅋ	1
6072348	난 이평점 반댈세... 감독이 의도한 내용이 보였다면 이평점이 나올 수가 없다.	1
8787522	케이블에서 간만에 오프닝을 본 영화. 원작팬이고 한국배우 보겠다는 애국심으로 야무치가 나올때까지 보려고했건만... 한가한데도 포기하게 만드는.ㅠㅠ 내가 좋아하는배우들 다 망쳤어. 주인공,주윤발,에미로섬...ㅠㅠ	0
9522199	보는데 울화통터져 죽는줄 아랐네ㅡㅡ	0
5173233	지저분 공포.	0
6159776	안습	0
1957231	비평가들의 극찬? 속았다	0
8309997	동심에 남아있는 최고의 작품!!	1
6587198	개연성 개나줘.	0
9131021	진짜 마음이 따뜻해지는 영화네요♡	1
8548193	레알 명작... 너무 안타깝네요/ㅠㅠ 명작영화!	1
4478843	에잉 3등이네.ㅋㅋㅋㅋㅋ	1
9246233	존나 막장인데 이런 영화가 뭐가 좋다고 ;; 평점 높게 주는 놈들 노이해;	0
8446753	임실종택 둘째딸은 무슨죄냐 ㅋㅋ	0
8630557	야 시대에맞는글을쓰야지이런걸드라마라고 돈받고쓰나황금시간대에 이러니수신료를공짜지드라마접어라 작가야펜대를놓아라	0
8724362	누군가를 잃었을 때 보면 참 좋을 듯 해요. 특히 탁 트인 아일랜드 배경에 너무 잘 어우러지는 OST는 진짜 최고	1
9500820	우리 아들이 직장 생활할때 꼭 보여주고 싶은 드라마예요.미생 시청 하는동안 너무 감동적이었고 행복했습니다. 또 이런 대작이 나올런지요~공중파에서도 이런 드라마 나왔으면 시청률 50%는 넘겼을것같네요~ 너무 아쉬워요ㅜㅜ	1
5399295	이게 잼있다고 한사람은 낚이게 할려고 한거임 거기에 낚인 1人	0
4124996	쓰레기...	0
8005407	영화같은 긴장감과 감성적인 드라마 최고의 시나리오 최고의 배우	1
7885646	중국스러운. 생뚱맞은 자기만의 자아도취	0
776690	힘있는 대사와 화면, 주제에 대한 다각적 이해와 탁월한 엔딩.	1
8517012	개재미있어요 특히 게 짱짱맨 웃겨요	1
4497823	가면 갈수록 이야기는 산으로...	0
96359	옛날 영화치곤 잘 만들었네	1
3858495	...미치겠다	1
10116651	이거 재밌다는 사람들은 인생 참 재미없게 사시는 분들인 듯 1은 확실히 잘 만들었지만 2는 진짜 망했네요 사건의 인과관계가 없어서 고전소설을 영화화 시킨건가도 생각되고 보는내내 찝찝하고 에휴..	0
9992617	남녀노소 모두를 충족시킬수 있는 영화. 픽사는 역시 최고다.	1
8514333	쓰레기는 재활용이라도하지...왕가네는 똥오줌이닷	0
3705252	아 짱나 0점은 없는거냐 뭘 말하려고 하는건지	0
3016917	그냥병맛ㅋㅋㅋㅋ	0
8536924	여자 예쁘지만 나머지는 좀 충격이다....	0
9290000	이은주 보고싶다... 연애소설은 복선이 많아서 계속보게돼...	1
2151944	심심할때 보면 재밋지	0
9803806	이 영화를 보고나면 일주일간 왕조현 생각만 난다.	1
7674350	재미있게봤는데 막상 끝나니아쉽네요~~스페셜이나 뒷이야기 같은 내용도있었으면 좋겠네요♥♥	1
4178592	흠 좀 그렇던데	0
2146797	관객에게 머리쓰지 말고 감정선으로 영화를 재구축하라고 요구하는 영화	1
4754649	진짜 바다속을 보는듯~~ 3D로 보니까 진짜 실감나는거 같아요	1
4522439	한 나라의 국회의원이 이런정도면 대단 ㅋㅋ	1
1363888	설마 이런걸 영화관에서 보는 사람은 없겠지	0
7911052	진짜 과장하나 안보태고 머리털나고 본 영화중 워스트 3안에 든다 ㅡㅡ 마지막에 주인공 갑자기 탐크루즈 빙의해서 거꾸로 매달려 전기총쏘는거 보고 개폭소했다 진짜	0
260515	보면 볼수록 빠져드는 제니퍼 가너의 매력 ^^	1
5907606	역시 김수현 정말 매력있고 멋있다.	1
8380842	오늘부로 행복의 진짜 의미를 깨달았다..	1
1680363	재밌는 봉달희... 지금도 매우 아쉽다.. 시즌 2기대..	1
9982153	솔직히 1998년도의 영화라 그닥 기대는 안했는데... 진짜..와... 인생영화가 하나 더 늘었다. 세얼간이. 그리고 트루먼쇼.	1
10271805	아...환복하고 할줄....ㅋㅋ 여자가 이쁘길래 은근 기대했는데ㅋㅋㅋ 전부터 회장이 그 이야기 자주 하길래;;; 내가 썩은것이 아님;; 암튼 영화 몰입도는 지리네요 꿀잼	1
8599972	어른들도 즐겁게 봤네요~	1
7920955	3.6	0
6250831	흥미진진하고 재밌다 ㅎㅎ 그림체도 독특하고	1
6485046	재밌네요 ㅎ	1
2608190	만화 같은 그래픽 말고는 별로 볼만한게 없다	0
7677417	별10개	1
8462645	내가 진짜 이렇게 울면서 본영화가 없는거같다..	1
7464944	오욈	0
7434596	범죄자 미화 쩌네. 이런 영화 좀 그만 만들어라.	0
8335320	매력있을 '뻔 '한 캐릭터들.... 스토리도 짜임새가 영.... 뭐 하나씩 빠진 것같은 연출에... 딱히 어떤 영화라고 말할 수 없으리만치 와닿는게 없었달까. 뭔 소리냐면 뭐하나 탁월한 구석이 없었단 얘기다....	0
9343765	크리스탈이랑 비 연기호흡 좋았고, 재미있게 잘봤어요~ 벌써 마지막회라서 너무 아쉬습니다ㅠ 정말 재미있었습니다^^	1
4831224	간만의 본 ㅈ최악의 영화. 2시간 내내 스트레스 받았다..	0
9748211	남자의 고독을 느끼게 해준다.	1
5908055	시도는 좋았지만 아쉬움이 많은 영화.	0
5656791	운동이란게 정말 좋은 건데.. 직업이 되면 힘이든단 걸 다시한번 실감하게 되네요~	1
4568687	찌이잉~~~하네여 감동 ㅠㅠ	1
5452516	?	0
9927131	솔직히 야만적인 연출과 스토리로 충격주는 자극적인 영화일뿐...	0
9490483	톰이 이겨버리면 제리는?? 암튼 추억 돋네	1
1231670	무엇보다 가족이 함께봤으면 좋겠다 라는 생각을 했다.	1
8160928	TVA는 한번 본적은 있지만, 대한민국의 사회적 인식때문에 차마 극장에 보러갈수는 없다. TVA도 크게 재밌다고는 못느꼇지만... 아노하나 극장판이나 국내개봉했으면 좋겠다. 슈타게는 이미 봤으니 패스..	0
9677428	이건 심했지.. 미녀가 갑자기 야수을 급사랑하질 않나.. ㅋㅋㅋㅋ 영상미만 좋음	0
3279360	잔잔하고 음악좋고 연기좋고	1
4319962	1편의 형사가 빠졌다. 그사람 비중이 얼마나 큰데.....미췬.	0
8916491	영화가 이제 27년이나 지났지만, 최근 어떤 영화보다도 더 흥미롭다.	1
9335577	1편보다 많이 떨어진다.	0
7195029	막장내용이 많았다. 아나운서가 말하는 듯한 국어책연기도 있었고	0
9973651	티비에서 하길래 봤는데 생각보다 재밌음	1
9527996	이 작품 때문에 댄 브라운이 나올수 있었다고 봄	1
8526914	퍼펙트 싱어 의도는 뭔지 알겠는데 음정 에만 온 정신이 쏠려있으니까 노래에 집중이 안됨	0
123573	여배우들이 전부다 몸이 착한거 빼곤 아무것도 기억이 남질 않는다.	0
9123877	리부트를 기다리는 영화 1	1
9837808	sf보단 하이틴영화라는 느낌밖에 안든다	0
5636817	내가 본 영화중에 갈갈이드라큘라 보다 재미없음 아우!!!!이딴 영화가 다있냐	0
9472390	고현정씨가 출연하셨는데 이렇게 말아먹은거에는 감독이 문제가 있다고봅니다	0
9971954	어디서 보셧어요? 상영인곳이 안나와있던데	0
701273	내용보다는 여주인공에 홀딱 반해버렸다..ㅋㅋ	1
8163739	잘봤습니다 작은얼음조각은무시하는 큰얼음강이 인상깊네요 감동적입니다	1
5512269	내가봤던영화중에서 최고로 쓰레기였음 나랑여친둘밖에 관객이없었음 ㅋㅋ	0
9229366	반전스릴러붙이는건뭐지영화제목을그냥 ㅂㅅ들로 바꿨으면..보는내내암걸릴뻔...	0
4768228	러닝타임 견디는게 고문이였음;;;	0
9202310	이걸 영화관에서 돈주고 본 나는 오죽 하겠니	0
9569076	별로.. 왜인지는 알 것이다	0
10099353	중국의 어거지 로마 마을 광관홍보영화. 중국에 있는 저 로마마을에 가면 로마에 있는 돈 받고 같이 사진찍어주는 로마병사코스프레를 따라한 중국할배들이 돌아다님 ㅋ 실화는 개뿔 학자들에 의하면 로마인들이 저 지역에 단체이주해 살았다는 역사적 근거는 전무함	0
5811287	한국영화 특유의 억지감동도 없고 잔잔하고현실적이라 더 좋았다	1
2473801	간만에 실컷 웃었다~! 김수미님 좀 짱이신듯?^^	1
135585	ㅋㅋ	0
8131165	개봉당시 극장가서 봐서도 어처구니 없었다.전체적 분위기가 티라노 발톱 느낌이랄까.. 지루하고 안이한 작품..배우들이 아깝다..	0
4943935	감독의 사교력이 대단한가봐요. 이런 영화를 만들고도 상 탔을 땐.	0
8930843	완전 몰입해서 봤다.노출 얘기가 많아 별 기대를 안했는데 노출은 일부분일뿐이고 스토리가 재밌었다.조여정 연기 잘했다!!!	1
5002852	막장 영화의 모범 사례	0
8754714	어럈을때 아빠랑보던기억이 새록새록ㅎ악당이 마스크써서 변할때 무서워서 숨던기억이난다ㅋㅋ너무재밌어서 하루에도 몇번이나봤다!! 진짜 명작ㅠㅠ	1
10065101	홍진호가 지니어스게임 시즌1 1위한기념으로 1점드립니다.	0
9755165	너무 지루하고 재미없습니다.. 그시대적 배경들도 무지 따분함.. 시간 엄청 많으신분이나 러셀크로우 완젼빠이신분만 보시길..	0
3844405	최고의 컬트코메디 ㅋㅋㅋ	1
7558254	전작만도 못한 영화	0
8908320	점점 산으로 가는 드라마. 암도 생명이라는 유명한 명언을. 작가가 정신이상같다.	0
1840170	영화는 영 황이었고, 이상훈의 양아치 연기만큼은 최고였다	0
9152594	우에노주리도 좋고 일본사투리도 재밌었습니다.	1
7010433	어둠 속의 그레고리안 성가 완벽한 침묵이 내려앉은 수도원의 일상	1
6154133	거대한 구조는 어처구니 없는 목적달성으로ㅋ 마지막 한마디에 모든것이 이해될줄이야	1
9413475	야구시즌 끝나고 우연히 봤는데 참 답없는 영화였다. 이 영화 제작진들은 그야말로 무뇌충일 듯	0
8685804	배우들 연기나 줄거리나 다 그냥 개나 줘 버린 영화	0
6555082	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재미 하나도 없다 진짜	0
9659823	귀 만져봐도 되요? 두근두근두근...	1
8942313	쏘우시리즈의 마지막 편.	1
5855226	허각 귀요미~~~	1
6175008	얘네들 한번만더 축구하면 세계가 멸망한다. ㅋㅋㅋㅋ	0
7940737	소설의 여운을 간직하고 싶어 정말 고민하다 이제본 영화. 나오코도 미도리도 레이코도 각자의 상실과 이유와 감정이 있는데 모든것을 섹스로만 연결지어 해결하려는 느낌만 드네요. 캐스팅도 전혀 생각과다르고ㅜ	0
2574127	내용도 좋고 배우들도 연기 잘했던걸로... 근데 시청률이 ㅠㅠ	1
9742638	스파이 키드의 어덜트 막장 폭력 무비. 재미, 감동, 교훈등 영화가 줄 수 있는 것들이 모두 다 빠져있다.	0
6123380	너무잼있었음	1
9807844	도대체 왜 평점이 저렇게 그지같은지 충분히 감동스럽고 코믹하고 재미없다 할 요소도없는데	1
3591948	웃음이 녹아든 진한여운이 있는 모처럼 보는 감동스토리네요!!담작품이 기대됩니다	1
7290459	이정재의 자연스럽고 멋진 연기 참 보기 좋다.	1
7087590	뻔했기에 좋았던 영화. 그리고 언제나 느끼는 거지만 다코타 패닝의 연기는 정말 최고.	1
7552940	원작 모르고본 입장에서 좋았음 평점 너무 심함....	1
1052314	아~ 전설의 번디가족. 다시 보고싶다.	1
7288099	왕가위 영화 감독 보는듯한 느낌	1
9554782	잘 된 영화이데 평점이 너무 낮구만. 평론가란 것들은 같잖은평을 써놓고 . 무자격자들. 월급이 아깝다. 나오미 와츠의 매력에 10점	1
4685014	전혀 옛날 영화 같지않고 행복하고 좋은 영화 참 잘 만들었네요.	1
2854924	공감도 안되고 맘에 드는 구석이 없다. 극장에서 이걸 봤으니...	0
9117808	한정된 공간에서 벌어지는, 최고의 스릴러 영화!	1
8940471	유덕화, 오천련, 모터사이클, 라스트씬... 홍콩느와르의 꽃!	1
6034406	낯부끄러운 영화 이건 뭐... 추석마다 개봉 좀 그만!	0
6092600	너무 어려운 작품인듯..	1
978293	본것이 많은만큼 따라한 것이 많은 영화 발전은 없다	0
10223586	평점보고 놀랐다...2시간 아까워 내 2시간.. 아무것도 안하고 잠만 자도 이거 본거 보단 낫겠다.. 그정도 였다내인생 최악의 영화	0
9421182	아름다운 동화이야기. 말 죽어서 슬펐어요...아무리 거짓말을 못한다지만..	1
6717501	지루하고 재미가 없음	0
8417053	여배우들이넘못생김....	0
8355243	뭐가 무서운지 모르겠다.. 마지막 녹음기는 뭐냐,, 감독은 반전영화를 본적이나 있는 사람인가.. 차라리 엄정화의 베스트셀러가 나을 듯,,	0
10015896	개봉후 보고 오늘 다시 본 영화 박쥐는 지금봐도 여전히 세련되고 기이하다 특히 배우들 연기력...평점이 5점대라니..	1
10273160	우리를위해싸운군인을기도해줍시다~^^나이영화봤어영 ㅠㅠ 넘슬퍼 실제로일어나서 더슬퍼..	1
8668315	조악함을 끊임없이 욕하면서도 끝까지 보게만드는 주술걸린 영화.	0
7355061	무간도는 홍콩영화중 명작임아주 진짜재밌음 평생소장해야지 여명 진짜잘생겼다 ㅠㅠㅠ	1
5478759	기대 이하다..	0
9874290	내가 이걸 4살때 봤는데 아직도 기억나;; 대명작	1
8019697	내주변을 정돈하고 천천히 하나하나 보자 그럼 하나하나가 다 기적이니까..	1
9227102	이런 분위기의 영화 너무좋다~ <내 아내의 모든 것>에 나오는 장성기라는 캐릭터가 안토니오를 모티프로 만들어진 것 같은 느낌을 받았다. 하지만, 우리나라판 제목이 마음에 안들긴 하지만 영화는 정말 좋았다.	1
6269393	진짜 장난치는 것도 아니고 발연기의 진수를 보여주는 고만 우는거여 웃는거여;;	0
8041452	정안가는 캐릭터들의 향연.	0
10107401	이영화가 망한이유는 어처구니없는 스토리가 아니라 발연기때문이었다.	0
7862848	토니죽지마ㅠㅠ..	1
6823208	많이 실망이고요. 우리의 전통 홍길동전이 이렇게 쓰레기 같이 밟힐줄이야..어머나..	0
6185064	요따위로 만들려면 필름이 아깝지 않나?	0
8609746	속편 안보고 재밌다고해서 봤습니다. 잔인할줄 몰라서 좀당황.. 특수대? 카리스마도 개성도 없고 속수무책으로 당할뿐이고요.. 재밌게봤다는 평이 도저히 납득안갑니다 지루해서 앞으로 돌려봤음 평점 너무 높은것같아서 깎으려고 1점줍니다 갠적으로 시간아까웠음	0
4007675	10점도 부족한 최고의 영화	1
6768590	머랄까... 음 좀 그래.. 다큐인데... 음.. 내용이 기대되지 않아.. 잘만들어야되는데	0
2674572	가장 즐거운 영화 중 하나였다. 음악, 춤, 스토리 정말 구하기 어렵다 ㅠ_ㅠ	1
3306949	최고다.	1
5224148	이거 괜찮은데? 보고나니 기분이 매우 좋아졌다~~	1
4675939	등급 위원회 사람들은 자기 아이들 데리고 가서 보긴 했나요? 성인 영화 입니다	0
8731379	1점도 아까운 영화. 관객 모독에 가까운 영화임.	0
8057809	답이없따 ~~ ㅠㅠ히11	0
9197731	은정진차역겹다 하...	0
8184953	이게 뭥미. 딱히 특별하지도 않고 이미 다 알고 있는 인간심리 묘사	0
10140019	남자랑 여자랑 사랑하는것 보다 이런 애뜻한 우정 이야기가 더 좋다.	1
6150533	여러모로 소름돋으면서봤다...	1
4039524	알파치노..	1
3411044	무협을 소오강호 이전과 이후로 나뉘게 해버린 대단한 작품...	1
647325	지루해요...간만에 시간내서 봤더니..억울..ㅡㅡ	0
10226729	내가 다 몸이 아픈기분.. 톰 아저씨 고생했어ㅠ재밌다	1
6209085	이건 무슨 하이틴 영화도 아니고..	0
3804783	장진영님 하늘나라에서 편히 쉬세요.	1
7948521	그래도 노무현씨만 할까요??ㅋㅋ	0
1810527	쯔무시는 과연 구원을 받았을까??	1
4126246	넘 재밌다........................................	1
276908	황신혜 가짜가슴 넘티남 그리고 여균동감독님은 쓰레기가 아니다	0
404119	1점도 아까움	0
8657419	빡센 스릴러였으면 좋았을텐데 아쉬운부분이 많은영화입니다 피아노곡이라도 진짜 좋아더라면ㅋㄱ	0
9134345	웃기고 감동적이에요! !	1
739777	정말 최악.. 절대로 돈내고 보지 말아야할 영화!	0
6376386	역시 평점 믿을게 못된다. 몰입도 102%	1
7788658	최고의 액션배우	1
5566946	30년이 지나도 그림체가 똑같냐..	0
9341160	겨울에 보기에 딱조은 영화~	1
8386392	조선시대에도 중2병은 있었다	0
1296907	"""단조롭단게 흠? """"테러""""영화를 단조롭게 풀어낸게 예술!"""	1
8621719	오디션을 안거치고 막찍은 영화같은 느낌은 나만 받는건가? 뭔가 약간의 범죄예방홍보영상 같은 느낌은 나만 받는건가? 열심히 영화 만든분들에게는 죄송한 이야기이지만...손발이 오그라드는 오버연기와 감정표현은 심히 유감스럽다.	0
6153698	쿵푸팬더 짝퉁. 심지어 남의껄 보고 만들었는데도 더 못만듬. 이래도 되는 거야?	0
9859616	어릴적에 딥블루씨라고 상어가 주연ㅇ인 영화있엇는데 잼있었는데..	1
8025259	도시락 안뺐길려고 도망치면서 먹는장면이 진짜 최고에요! ㅋ 감동도 있어서 이영화 정말 퀄리티도 높네요 근디 주인공이 불쌍한데 씩씩해서 .. ㅠ 평점 9점 투척~	1
5193985	진짜...감동적이게봣습니다.. 밑에있는분 그글 거슬리네요..치우죠	1
4213981	아 정말! 3D여서 손뻗으면 잡힐것 같아!! 하면서 미치게 좋아했는데. 챙피하지않아!!	1
7691765	처음부터 끝까지 이하나는 예뻣다.... 하지만 드라마는 1점	0
9493444	영화보면서 시간을 잊어버릴정도로 몰입도 최고다	1
628494	평점이 너무 높으므로 1만 준다...원래는 7정도^^	0
10238277	게이영화라고 달던가... 새로운 삶을 찾는다와 유작이라는 내역으로 보러갔다가 반도 못보고 나왔네요.	0
9356289	1990년대 치곤 퀄리티와 CG는 물론 연기까지 소름끼치게 완벽했다. 지금와서 CG썩었네, 뭐 이딴 영화가 있네 등 그런 얘기를 하는사람들은 100% 초딩인듯	1
8089071	티비에서 봤을때는 칼라영화던데...근데 진짜 명작이라긴 좀 그렇다 우리나라 현재 영화계가 얼마나 발전한건지 알 수 있었던 영화...	0
9330488	주인공들 너무귀여워요^^	1
9299479	포스터보고 지아이조떠오른거 나뿐이냐	0
6011823	캠프락,버레스크등 영향인가? 지루하고 잼없어..	0
9071670	정말 감동적이고 눈물도 얼리는 영화다. 중간에 2마리의 개들이죽어서 슬프다.ㅠㅠ 하지만 6마리나 살았다는 건 기적이다.정말 ..	1
8817997	꼽아도 봐라 너거가 욕해도 시청률은 올라가야지	1
514102	명작...ㅎㅎ;	1
7013517	지인의 지인이 만든 영화라서 욕은 못하겠구.ㅠ.ㅠ 전직하심이..	0
2060337	어이없다	0
8646640	와 오랜만에 정말 제대로 된 영화 봤네요. 근데 평점이 너무 낮은거 아닌가요!!	1
7670857	이건 또 뭐여 ㅋㅋㅋㅋ	0
6715139	무언가 슬프지만 가슴이 따뜻한 영화입니다. 어두운 현실이지만 밝은 풍경과 예쁜 마음을 가진 사람들을 볼 수 있어 좋습니다. 정으로 이어진 훈훈함 그리고 소박한 일상들이 아름답게 느껴집니다.	1
4925185	어릴 때 아빠 따라 처음으로 극장가서 본영화	1
8830157	전에 봤는데 별 내용없이 없어용	0
9811588	최고의 영화입니다.짱짱!!	1
5168622	못생긴사람들의 이야기	0
5874171	어릴땐 동양인이었는데 크니까 서양인이 됐네ㅋ	0
7541041	통속적이지만 미국적 느와르의 정석과 연출이 좋았다.	1
9429036	"""""""트라이앵글(2009_영국)""""만큼 보고나면 후유증이 심한 영화 ㄷㄷㄷ 배우들 연기도 훌륭했고, 1995년도에 제작됐지만 2014년도에 봐도 참신한 시나리오 작품이라는게 느껴진다."""	1
9436156	막판에 엄청 웃겨서 코미디인줄 알았음 ㅋㅋㅋㅋ폭포 같은데에서 여자가 우산으로 남자 밀려고 달려들다가남자가 옆으로 살짝 비켜서 여자가 떨어짐 ㅋㅋㅋ황당하게 죽더라..완전 코미디 영화 ㅋㅋ	0
6269777	재미없다는애들은 영화를 이해하긴햇나? 내용 맞물리는거보면 작가 ㅈㄴ천재같음	1
8959198	내 손발이 다 없어지는줄 알았네. 그래 미국이 최고다.최고. 저 1점은 이걸보느라 파냈던 코딱지들에게 바친다. 동네편의점 보안이 저거보단 낫겠다.ㅋ	0
8478585	차라리 제목만 드래곤볼이라 하고 새로운 이야기로 해서 새로운 캐릭터를 만들지...-_ -;;...	0
56820	재밌나여?	0
2950159	기대를 안하고 봐도 실망하는 영화.	0
4818988	감히국내최고라고 말할수있는영화.사사로운사건플롯을 흥미진진하게구성/섬세한연출력	1
9827199	이 영화 참... ㅡ,.ㅡ;	0
9783526	범학이 형 오랜만이네~~	0
8669754	요란한 짜깁기로 만든 황당한 촌극파티.	0
9187273	교훈과 로맨스를 동시에 갖춘 영화!!	1
5196279	영화 진짜 괜찮다. 꼭 게이영화가 아니라 해도 배를 잡고 웃게 만드는 요소들...	1
9816905	대실 해밋의 피의수확 + 서부극 셰인+하이눈	0
710410	우..최고다...지루하다는 사람들...그냥 액션,코미디나 보셩	1
9507023	완벽한 한 편의 두뇌 범죄	1
544253	최수종과유동근의형제애에너무감동받은드라마	1
3062133	나의감정을건드리지못했고 보는내내 지루했다.	0
5824657	정말 재미있습니다.	1
7400828	왜 이 영화가 8점대인지 이해가 안감.	0
6478548	OO놈들 괜찮구만 괜히 OO이네 잔인한장면 나와도 미국에선 15살이봐도 아무렇지도 않으니 괜찮다고생각하잔아 OO들이 액션만 생각하고 그속에 장면들 감동을 처못느끼네 장동건의 어색한연기 좀있지만 그래도 잘끝냇구만 OO것들이 영화욕하고 OO들이야	1
6751357	배경도 너무 예쁘고 무엇보다 달달해요~솔직히 첨엔 뻔하고유치한드라마일줄알았는데...그래도 가볍게 보면서 계속 미소가 나오더라구요 ㅋㅋ동해한테 빠져버렸어요 ㅠㅠ 연기잘하드만	1
9251049	코미디 영화지만 정말 재미있었다.. 캐릭터 들도 확실해서 좋았고	1
559457	연기력, 작품성, 내용 등이 돋보이지만 뒷마무리가 아쉬운.	1
10080404	강아지가 주인공임??	0
6298791	시즌2는별로..아무리사람이바뀌고PD가바뀌었다해도 전혀 신선함이없고 지루함..	0
3144380	영화를 보는 내내 입에서 욕이 나오려고 하던걸요/ 쓰레기	0
8105323	아.... 내용이 겁나 막장이네! 참고 끝까지 보려고해도 도저히 못볼것 같네!	0
5986268	진짜재밌어요^^~♥	1
5000891	좋은 영화다. 보고 있으면 90년대가 그리워지는 90년대 영화	1
3533733	심형래의 개그는 예나지금이나 한결같네 ㅎ	1
9501414	진짜재밋습니다~~bbbb	1
5430399	지송	0
4587284	별루 .	0
9553368	한마디로 요약하면 기 승 전 연애	0
9778545	비폭력과 폭력 사이의 딜레마.. 메세지는 남겠지만 영화로서는 그다지 기억에 남진 않을 듯..	0
8896298	개 재미 없음 감동 하나 없노	0
6050158	바티스타때문에본거지만 허접하고만	0
4345611	옆에서 보던 형 이거 정말 너무 심한거 아니냐고 그러더라, 정말 심하다 ㅠ	0
9044932	도데체 무슨생각하면 살아왔고 생활하기에 이딴 기괴하고 망측하고 엽기적인 영상만 쳐 만들어내는지 이새끼는 입는것부터 정신이 아주 많이 돈놈이라니까	0
9640847	독일경비대를 오토바이로 따돌릴 때의 장면 은 잊을수없다	1
7772905	순간 순간의 웃음 포인트를 잡아낼수 있다면 7점은 그냥 줄수 있지 않을까.. 슬랩스틱 코미디를 기대하고 본다면 웃긴 장면은 두세장면 밖에 되지 않는다. 나에게는 충분히 즐거웠던 영화 1점 주는 초딩들을 위해 10점 투척하고 감	1
9810020	아니 정재영이랑 최다니엘 썼잖아 근데 왜영화가 이모양 이꼴이냐 롯데시네마까지 가면서 기대하면서 본 영화인데	0
5971605	소재에 낚임	0
9841997	명품연기들과 좋은짜임 내가 본 한국 드라마중에 최고퀄리티인ㄷ듯	1
9962590	좋은 영화?! 같나요!?	1
7158177	최강의 액션영화.정지훈은 액션의 달인이다.	1
8920313	최고의영화! ..,,	0
8341042	시나리오에 아쉬움이 있기는 하지만 한하유가 너무 예뻐서 10점 줍니다.	1
6701404	가보자	0
4270354	한마디로 표현하자면 실망 그 자체.	0
5749383	맥 라이언이 벗는다.. 왜 그랬니..?	0
2144939	최악이다... 내용도 없고 연기도 별루고 재미도 없다...	0
3452430	왜놈들에게 아직도 회자되고 있는 조센징 표절의 대표작....아쪽팔려..	0
1630565	엄마, 아빠 모시고 봤다가 온 가족이 감동한 영화, 감동+재미!!!	1
9057763	진짜 영화가 어째이러냐 실망 실망 진짜 너무함	0
7026170	내용이 상투적이고 후반까지 가는데 지루함. 영화가 끝날 때까지도 감동은 오지 않았음. 드라마정도의 스토리	0
7511336	개쓰렉이 그자체, 벤 에플랙이 아깝다 ㅅㅂ	0
9515026	재밌게 봄 감동적이다 진짜	0
5052537	이영화만 없었더라면 전작은 레전드로 길이길이 남았을텐데.	0
7956260	라니스터는 반드시 빚을 갖는다	1
8327789	서극 점점안타까워진다. 쩝	0
